m/z,RT [min],Name,Tags,Formula,MS/MS Verified,Annot. Source: mzCloud Search,Annot. Source: mzVault Search,Annot. Source: ChemSpider Search,Annot. Source: MassList Search,Annot. DeltaMass [ppm],Calc. MW,Area (Max.),Mass List Match: Endogenous Metabolites database 4400 compounds,Mass List Match: CD_MassList_RP_V1,MS2,Reference Ion,Blank 01,Blank 02,QC 01 RP Pos,QC 02 RP Pos,Foston_In_1-A_Met_LC_RP_Pos(F3),Foston_In_1-B_Met_LC_RP_Pos(F4),Foston_In_1-C_Met_LC_RP_Pos(F5),Foston_In_1-D_Met_LC_RP_Pos(F6),Foston_In_1-E_Met_LC_RP_Pos(F7),Foston_In_1-F_Met_LC_RP_Pos(F8),Foston_In_1-G_Met_LC_RP_Pos(F9),Foston_In_1-H_Met_LC_RP_Pos(F10),Foston_In_1-I_Met_LC_RP_Pos(F11),Foston_In_1-J_Met_LC_RP_Pos(F12),Foston_In_1-K_Met_LC_RP_Pos(F13),Foston_In_1-L_Met_LC_RP_Pos(F14),Foston_In_4-A_Met_LC_RP_Pos(F15),Foston_In_4-B_Met_LC_RP_Pos(F16),Foston_In_4-C_Met_LC_RP_Pos(F17),Foston_In_4-D_Met_LC_RP_Pos(F18),Foston_In_4-E_Met_LC_RP_Pos(F19),Foston_In_4-F_Met_LC_RP_Pos(F20),Foston_In_4-G_Met_LC_RP_Pos(F21),Foston_In_4-H_Met_LC_RP_Pos(F22),Foston_In_4-I_Met_LC_RP_Pos(F23),Foston_In_4-J_Met_LC_RP_Pos(F24),Foston_In_4-K_Met_LC_RP_Pos(F25),Foston_In_4-L_Met_LC_RP_Pos(F26)
143.08101,0.962,Ectoine,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C6 H10 N2 O2,,No results,No results,Not the top hit,Full match,-3.48,142.07373,3573351193,Single match found,No matches found,DDA for preferred ion,[M+H]+1,1372527.892,7682.521617,110529.4726,312910.4004,940109393.8,857190162.1,829874791.3,1978142892,2150475286,1884307115,2146781693,2006028633,2252893955,2980400179,3570500345,3545769553,1119787973,1231083668,1115335007,2003779044,1967224866,1909492266,1851206725,1764709170,1494218627,3165805264,3573351193,3237692644
273.07553,6.019,Epicatechin,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C15 H14 O6,,Not the top hit,No results,Partial match,Full match,-0.78,290.07881,371710762.2,Multiple matches found,Single match found,DDA for other ion,[M+H-H2O]+1,131391.8018,351090.068,367388677,371710762.2,69652.12101,95180.66397,53644.74696,93498.43667,553757.563,95771.87828,235738.8217,168638.785,36009.62779,87050.87371,51180.3168,59159.31483,53763.51723,43528.10609,43428.57228,114367.7848,17987.78803,12676.05443,28833.10915,34291.51967,21977.42608,23008.93499,30102.19256,29778.25185
786.16361,2.368,Flavin adenine dinucleotide (FAD),"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C27 H33 N9 O15 P2,,No results,No results,Partial match,Full match,-1.02,785.15633,1323522.981,Single match found,Single match found,DDA for preferred ion,[M+H]+1,24393.76951,24222.72247,190619.3917,429373.5622,821244.1405,561702.458,611365.6826,748698.361,888289.1,616612.7552,1257625.291,937652.4445,1049369.475,1311893.806,1078731.701,1128795.614,255541.6948,384440.0757,231273.7223,1323522.981,989710.347,1165820.15,1008704.522,960392.2698,810772.0062,971848.8903,921754.4314,970101.0797
104.07031,0.968,GABA,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C4 H9 N O2,,Partial match,No results,Partial match,Full match,-2.89,103.06303,1913499480,Multiple matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,4695512.054,4239020.496,1896319049,1913499480,6748877.331,6272308.397,5774968.804,21755419.07,30698674.27,17205564.45,5223035.15,3618172.207,3274457.608,11113144.04,7892753.538,10978673.91,2749858.557,3456607.017,2784098.76,5018364.339,5008518.027,4518429.585,2930180.14,3844433.97,2668232.259,5362461.707,6833981.521,4927663.432
271.05916,8.537,Galangin,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C15 H10 O5,,Partial match,No results,Partial match,Full match,-3.48,270.05188,2856819919,Multiple matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,150679.8464,5384507.027,2799759429,2856819919,1667441.48,528449.2594,665800.9461,901650.1507,8377097.626,1475582.399,2983479.658,1027532.281,653369.6869,1909713.914,354348.6482,778879.5565,597360.4904,547519.8006,2126851.291,6896382.168,1213970.618,411061.5559,335256.7611,1700461.685,888396.9221,320921.2142,246874.5556,602327.0962
173.0205,1.138,Glycerophosphoric acid,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C3 H9 O6 P,,No results,No results,Partial match,Full match,-2.58,172.01323,30556608.82,Multiple matches found,Single match found,DDA for preferred ion,[M+H]+1,15524.2136,17425.59311,47716.23374,45403.21481,11498930.81,11368784.55,13828050.93,7656441.984,8458893.214,9527608.326,12519109.08,14010128.92,9353092.205,13964387.71,5476408.713,8602815.939,30556608.82,29433555.65,28313250.44,10098355.79,8875724.022,9212030.748,4600047.097,4956991.427,3839977.343,3424542.542,5626275.187,3704597.978
213.10161,8.147,Harmine,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C13 H12 N2 O,,Not the top hit,No results,Full match,Full match,-3.02,212.09432,5513145254,Single match found,Single match found,DDA for preferred ion,[M+H]+1,446366.6393,3226035.262,5513145254,5503389280,3990991.415,2629505.563,2337162.734,2878348.275,8309906.169,3550218.556,5864156.303,3567463.399,2593367.8,4419405.262,2222405.188,2886470.961,2452140.396,2145907.876,3773236.131,5945152.864,2791356.762,1859096.463,2160862.483,3033502.145,2589797.521,1965678.959,1814836.267,2522710.971
303.08536,7.486,Hesperetin,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C16 H14 O6,,Partial match,No results,Partial match,Full match,-3.17,302.07808,2138002817,Multiple matches found,Single match found,DDA for preferred ion,[M+H]+1,117776.5966,758749.4738,2129386155,2138002817,995021.1135,1449731.271,1161062.491,1583575.343,6013640.903,1433979.492,7815698.254,4488346.261,1305900.29,3065864.983,507840.525,1387327.428,894265.908,338350.8829,1933239.971,917708.8717,1323434.505,102259.4867,1040867.131,1627437.058,1155994.569,141756.3402,97646.54606,1065661.88
137.04538,1.273,Hypoxanthine,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C5 H4 N4 O,,Partial match,No results,Partial match,Full match,-2.98,136.03811,6291115.283,Multiple matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,6356.417616,6392.651289,111201.319,95645.46878,2498903.845,1771098.563,1366567.102,1628471.328,1809222.136,2014396.812,6150716.779,4263399.312,6291115.283,1886237.049,2439966.704,2255268.02,503224.8319,738210.995,569422.8867,1413134.177,1754970.312,2133562.922,1529993.302,1468322.971,1446870.399,3720145.068,5003728.171,3712550.828
205.09652,2.212,Indoleacrylicacid,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C11 H9 N O2,,Partial match,No results,Partial match,Full match,-2.96,187.06277,8923694611,Multiple matches found,No matches found,DDA for preferred ion,[M+NH4]+1,1225830.369,1751380.246,8277367375,8923694611,7180325.573,6842847.278,6080890.273,16490388.43,24015762.12,12280758.54,34613852.85,14067241.81,32916730.03,16019795.29,21177342.83,19047844.69,6499880.124,7344815.195,7037294.326,17324745.87,16851928.26,14662537.15,22781226.11,21265686.74,17226046.13,33687688.51,38313014.22,34934413.08
116.0339,0.963,Maleamic acid,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C4 H5 N O3,,No results,No results,Partial match,Full match,-2.8,115.02662,21804100.68,Single match found,Single match found,DDA for preferred ion,[M+H]+1,91349.71273,98383.65393,12556003.22,14239238.02,5770835.624,4368613.941,5377863.285,2590484.264,1674000.97,2292327.963,17966438.38,8420642.263,15603044.11,4395056.777,21804100.68,18530697.5,3146548.547,3040115.847,2885286.976,3278650.057,3171489.931,3412218.165,11819920.68,8897019.707,9480940.562,15280539.18,16528457.07,13166138.95
319.04401,6.26,Myricetin,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C15 H10 O8,,Partial match,No results,Partial match,Full match,-2.64,318.03673,911224346.2,Multiple matches found,Single match found,DDA for preferred ion,[M+H]+1,31541.61585,4227875.236,863226849.4,911224346.2,35404.47542,35710.52884,34713.75068,35526.76069,3547145.862,36393.56323,277105.3936,32818.66247,34319.89034,65984.09733,35156.86975,33893.77533,35210.12723,34573.44782,147469.9418,2625739.747,35197.54593,33932.48743,33858.02835,33397.80569,33854.10978,34894.67714,34145.78847,33304.15194
189.15933,0.877,"N6,N6,N6-Trimethyl-L-lysine","Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C9 H20 N2 O2,,Full match,No results,Not the top hit,Full match,-2.23,188.15206,5321565.053,Single match found,Single match found,DDA for preferred ion,[M+H]+1,9474.62302,9371.502375,104336.7461,49594.72419,3425478.838,3592203.824,3440328.524,4819771.64,5321565.053,4828010.878,2429379.137,2061095.808,2415591.105,3490799.95,2741225.533,2766227.536,4016806.872,4235640.02,3851900.458,2841203.122,2841986.654,3106714.632,1476529.847,1504115.531,1315889.847,2211438.877,2839701.015,1792672.801
189.12266,0.982,N6-Acetyl-L-lysine,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C8 H16 N2 O3,,Full match,No results,Partial match,Full match,-3.78,188.11538,31478028.26,Multiple matches found,Single match found,DDA for preferred ion,[M+H]+1,5401.590179,5363.812313,70514.15306,72419.15482,31094522.16,29107984.32,31478028.26,4211580.967,4846432.533,3465191.404,1147888.271,1452877.387,1313710.808,1520833.278,376507.6273,416601.4205,7096695.776,7853674.405,6870758.66,2527868.515,2217349.822,2365850.477,787974.9353,629829.165,525351.3011,237290.1174,143514.4033,171770.3104
190.07045,1.271,N-Acetyl-DL-glutamic acid,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C7 H11 N O5,,No results,No results,Full match,Full match,-2.86,189.06318,5238491.444,Multiple matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,6576.101359,6613.5873,115044.5407,98951.0657,4604903.06,3956464.085,3420614.916,560959.3358,600662.0301,499701.2618,2599019.749,2143098.855,2555509.143,5238491.444,3555712.954,5055654.303,517317.7867,810676.1738,390123.4804,261526.7227,371665.2723,285516.2624,969968.202,622231.5939,572063.15,3213279.932,3240168.412,2411537.316
123.05503,1.27,Nicotinamide,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C6 H6 N2 O,,Full match,No results,Partial match,Full match,-2.12,122.04775,8490929.946,Single match found,Multiple matches found,DDA for preferred ion,[M+H]+1,7339.317343,7381.153867,128396.4992,161885.9224,4749271.034,3898646.488,4394738.181,5009435.339,5341339.175,5283768.044,7408477.599,7148294.008,8490929.946,8119701.485,7068496.341,7400960.368,5709556.103,5517702.044,4023036.152,5051075.016,6127004.23,5376258.602,3492400.552,3763540.489,2838498.146,5747537.227,7177919.127,5894884.371
124.03899,1.054,Nicotinic acid/Picolinic acid,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C6 H5 N O2,,Partial match,No results,Partial match,Full match,-2.53,123.03172,14808184.3,Multiple matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,28404.07717,25155.97954,369817.5378,359658.87,14808184.3,12926826.47,12585030.05,11897049.92,11880718.32,11610207.52,5687727.819,4043795.512,4665357.746,1807284.347,1035791.896,1191284.614,4346480.686,3480545.158,3853377.868,6511474.409,6032081.034,6712243.895,7509940.796,4668382.32,4793387.617,1248571.066,2074822.26,1388363.476
186.01575,1.103,O-Phospho-DL-Serine,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C3 H8 N O6 P,,No results,No results,Partial match,Full match,-2.42,185.00848,12892334.12,Multiple matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,15900.69545,17889.53122,53509.09274,46167.3543,12892334.12,9274344.328,7314490.388,8011812.161,7897726.157,5517838.89,6888748.353,4971629.49,7333317.592,3128805.183,473018.3123,1307004.477,1117961.951,2927705.381,768384.8492,2001607.872,2264583.679,2875927.638,955308.4382,998127.0791,761885.0299,310694.8067,644587.1224,336313.7893
290.13388,0.985,Ophthalmic acid,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C11 H19 N3 O6,,No results,No results,Full match,Full match,-2.69,289.12661,1737752.628,No matches found,Single match found,No MS2,[M+H]+1,8488.867279,7799.770024,102537.9236,105308.0757,1401162.488,1509823.332,1345787.019,1579533.25,1695411.659,1352558.684,1424278.097,1344077.198,1737752.628,891661.1398,721938.5649,563320.8442,875520.1283,826106.0814,809578.7805,1482154.924,1047433.528,1289971.866,1002474.961,955249.985,978965.6594,1035576.411,1315893.158,1302733.543
220.11766,1.597,Pantothenic acid (VitaminB5),"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C9 H17 N O5,,No results,No results,Partial match,Full match,-1.38,219.11037,10294526.97,Single match found,Multiple matches found,DDA for preferred ion,[M+H]+1,12349.48805,12373.78773,15461.53417,15161.43534,10294526.97,8829307.055,8061257.381,7383371.551,7238303.914,7803284.327,4096981.288,9659271.12,6743414.611,2044891.945,2598424.072,2421259.876,3659355.62,4336883.107,3405006.674,3099134.519,3029310.456,2079986.954,1662311.576,1117074.073,964865.6329,3074198.879,4120130.556,2786119.295
122.09612,1.023,Phenylethylamine,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C8 H11 N,,Partial match,No results,Partial match,Full match,-2.48,121.08885,15969750.98,Multiple matches found,Single match found,DDA for preferred ion,[M+H]+1,1188225.689,1976061.593,15573174.42,15969750.98,5095371.554,5568808.378,5888315.917,7190143.027,6604322.051,5820896.084,6022149.506,7206935.6,6463317.041,7150279.751,5893005.025,5526975.889,7482298.298,5900819.491,7380289.269,6983852.974,5529292.849,7129349.86,7945458.762,7066219.18,7568127.447,5718084.949,5211162.422,5260927.639
168.98931,1.184,Phosphoenolpyruvate,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C3 H5 O6 P,,No results,No results,Partial match,Full match,-2.03,167.98203,3569870.853,Multiple matches found,Single match found,DDA for preferred ion,[M+H]+1,6698.139366,6704.748291,11812.98917,11912.90839,1598999.872,1490614.015,1125841.718,1108010.709,1407305.856,1110613.228,866608.4767,1316307.522,814183.0778,1072452.674,943709.6604,1257192.177,3284987.266,3569870.853,2688966.204,1350993.005,1153792.462,787331.8101,645061.0539,581045.9325,530724.6945,676607.9627,1341298.174,924240.0241
130.08598,0.854,Pipecolic acid,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C6 H11 N O2,,Full match,No results,Not the top hit,Full match,-2.95,129.0786,24831805.57,Multiple matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,6683.353016,9485.432072,13711.83881,64857.12382,9012436.558,8978791.723,8443011.286,17074798.36,20408159.72,14776847.49,6030064.134,5299732.16,5109998.91,24831805.57,15922745.97,16486206.38,7981215.133,10159103.79,7901119.526,21087380.43,22328205.09,21959827.15,5986430.697,5650529.761,4718593.997,9979356.759,11493449.76,9802945.819
86.09623,1.023,Piperidine,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C5 H11 N,,No results,No results,Partial match,Full match,-2.25,85.08896,312442987.1,Single match found,No matches found,DDA for preferred ion,[M+H]+1,215034.8162,572308.7977,312442987.1,287428817.7,14829634.54,13876773.46,15495243.08,28704658.03,23750545.13,29308578.57,35214225.31,13975912.31,23573594.89,19249996.14,29120289.32,24768457.23,4984722.272,4343831.659,5764596.402,9076714.314,8194350.426,8080806.061,19239429.04,17033021.05,14876383.19,41495928.89,46507265.87,34778571.13
261.03624,1.109,Sugars-Hexoses-Phosphate,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C6 H13 O9 P,,Partial match,No results,Partial match,Full match,-2.85,260.02898,57109788.16,Multiple matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,31259.24374,27684.64863,105116.9601,104917.9544,5600149.132,19655200.5,16719448.05,28126032.32,31953951.29,27198462.95,38127305.95,46163937.91,42262428.93,37835972.33,48659086.46,47328305.11,7610938.502,23950678.82,7472189.593,6977111.593,23462138.69,16861225.98,14828918.84,24170327.48,5623129.345,53175528.79,56742492.9,57109788.16
221.04849,7.097,Thidiazuron,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C9 H8 N4 O S,,Full match,No results,Full match,Full match,-3.03,220.04121,4585514612,No matches found,Single match found,DDA for preferred ion,[M+H]+1,458206.4719,1156927.095,4564841691,4585514612,780210.7665,624762.9353,474133.4781,946872.6581,1966308.857,688675.1627,1614791.441,1078484.128,444281.8103,843831.046,735165.2734,664402.6383,535621.4714,482300.8822,589675.1372,914745.5138,802411.9692,454428.1661,350340.326,628815.2354,577035.9546,328064.4911,245727.2066,384115.8443
127.05002,1.31,Thymine,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C5 H6 N2 O2,,Full match,No results,Full match,Full match,-1.49,126.04274,1485416.339,Multiple matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,7469.582657,7385.974636,86127.09471,1346280.803,966962.7828,1485416.339,542617.9429,512751.9288,460790.1618,535606.9051,692853.9506,562603.7308,570989.1942,195954.6657,417864.4531,306181.7022,85276.74997,82999.0679,150011.8285,492233.4369,353929.5006,325331.1348,354699.1771,244358.4889,190342.3283,95676.0856,257740.5194,135596.2932
163.03846,5.658,Umbelliferone,"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C9 H6 O3,,Partial match,No results,Partial match,Full match,-3.14,162.03118,1998252317,Multiple matches found,Single match found,DDA for preferred ion,[M+H]+1,676396.3595,35195656.72,1935418946,1998252317,33684377.46,17801227.34,19299231.22,24349845.67,60823576.8,29766132.02,49596673.95,28015644.02,21356543.77,40205621.94,17062098.16,23181616.36,16615765.3,14423804.38,29330383.64,38437475.22,21600081.75,12977391.28,15284638.28,24335453.44,19309977.32,13909318.05,12454492.21,17818427.31
405.00901,1.196,Uridine 5'-diphosphate (UDP),"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C9 H14 N2 O12 P2,,No results,No results,Partial match,Full match,-1.14,404.00174,19443469.16,Single match found,Single match found,DDA for preferred ion,[M+H]+1,8175.374955,8106.405698,14418.27507,14540.23089,7427679.015,6469703.518,8354389.844,14498116.82,18117883.92,13629825.71,18698641.52,18312671.48,17441125.29,19175668.69,12348967.64,12737830.51,17205787.44,19443469.16,16232314.32,12610248.93,10072691.74,12658354.5,6186230.662,5383050.853,5461045.308,9286088.39,10065272.55,8935059.096
325.04244,1.156,Uridine monophosphate (UMP),"Confirmed ID (HIgh Confidence); Match Mass, MS/MS, and RT",C9 H13 N2 O9 P,,No results,No results,Full match,Full match,-2.14,324.03517,18447999.77,Multiple matches found,Single match found,DDA for preferred ion,[M+H]+1,20750.63895,20500.64527,63780.515,60688.78862,3744431.095,3606795.284,2957134.673,4318487.022,4630502.577,4749249.432,7123387.055,6498654.213,8571931.535,11681005.8,18447999.77,13663616.42,5639075.235,5322970.658,5367571.097,6680291.141,6293271.594,5126468.703,5379980.397,3054130.183,4935106.329,16216316.37,17563386.35,15621689.79
369.16694,8.743,"(3S,3aR,4S,4aR,7aR,8R,9aR)-3,4a,8-trimethyl-2,5-dioxo-2H,3H,3aH,4H,4aH,5H,7aH,8H,9H,9aH-azuleno[6,5-b]furan-4-yl (2Z)-2-methylbut-2-enoate",Not in Internal DB. MS/MS match only,C20 H26 O5,,Partial match,No results,No results,No results,63498.09,368.15967,865129.3666,No matches found,No matches found,DDA for preferred ion,[M+H]+1,7160.800537,7369.043216,11036.81961,10776.09058,422356.2624,405928.6371,428310.8319,865129.3666,449842.3448,765477.2936,8024.790188,8608.999331,8449.269326,8333.079779,8510.303703,7991.891448,9296.426994,9065.554911,8863.306144,8563.795306,9271.085658,9239.782445,9097.179314,8827.789927,9650.331278,8831.365818,8893.687363,9518.432592
165.05401,1.015,2-coumarate,Not in Internal DB. MS/MS match only,C9 H8 O3,,Not the top hit,No results,Partial match,Full match,-3.46,164.04678,14414680.7,Multiple matches found,No matches found,DDA for preferred ion,[M+H]+1,6508.482615,7723.304278,143474.3866,139533.2305,3172553.986,3366557.611,3258051.122,2901683.472,4148698.208,2088890.578,4423200.664,2822230.483,3046015.608,14414680.7,11298255.47,11331820.86,789546.3492,850814.5916,841548.1192,11527637.28,9901940.921,11829855.7,2311364.784,2232939.001,1851139.237,6434737.493,7247292.721,5241227.701
243.0873,6.182,"3-amino-2-phenyl-2H-pyrazolo[4,3-c]pyridine-4,6-diol",Not in Internal DB. MS/MS match only,C12 H10 N4 O2,,Full match,No results,Partial match,Full match,-1.49,242.08001,21108553.81,Single match found,Single match found,DDA for preferred ion,[M+H]+1,6883.86271,6878.100032,8132.448572,8423.159917,10197709.72,11159651.98,9122220.648,7545443.767,8239262.546,10228394.38,12005786.25,12995065.13,13302877.37,11878400.43,19480542.23,12969290.17,3077872.63,3675832.266,2860915.22,11698803.91,15679489.04,16833146.85,11992750.48,10526096.26,9828268.731,14332017.38,21108553.81,17445397.65
271.22641,10.615,3-oxopalmitic acid,Not in Internal DB. MS/MS match only,C16 H30 O3,,No results,No results,Full match,No results,-1.41,270.21911,427690.2083,No matches found,No matches found,DDA for preferred ion,[M+H]+1,28878.88242,67830.59539,119674.4,54270.80111,50515.90517,54839.46532,63859.8518,99829.08233,117525.2641,37307.21439,423574.9861,347015.1124,369879.9983,427690.2083,412964.3087,399459.8864,238373.3497,129751.3918,224071.3256,196844.9279,242940.5617,196728.896,267680.1978,217444.9353,166155.4512,135619.6217,157684.104,151391.2883
